company name,company ticker,company location,benefit category,benefit
amgen,AMGN,United States,"Insurance, Health, & Wellness",Gym / Wellness Reimbursement
amgen,AMGN,United States,"Insurance, Health, & Wellness",Employee Assistance Program
amgen,AMGN,United States,"Insurance, Health, & Wellness",Gym On-Site $300
amgen,AMGN,United States,"Insurance, Health, & Wellness",Disability Insurance
amgen,AMGN,United States,"Insurance, Health, & Wellness",Life Insurance
amgen,AMGN,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
amgen,AMGN,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
amgen,AMGN,United States,"Insurance, Health, & Wellness",Maternity Leave
amgen,AMGN,United States,"Insurance, Health, & Wellness",Paternity Leave
amgen,AMGN,United States,"Insurance, Health, & Wellness",On-Site Mother's Room
amgen,AMGN,United States,"Insurance, Health, & Wellness",Sick Time
amgen,AMGN,United States,Home,Adoption Assistance
amgen,AMGN,United States,Home,Remote Work
amgen,AMGN,United States,Home,Military Leave
amgen,AMGN,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
amgen,AMGN,United States,Financial & Retirement,401k
amgen,AMGN,United States,Perks & Discounts,Learning and Development
amgen,AMGN,United States,Perks & Discounts,Tuition Reimbursement
intuit,INTU,United States,"Insurance, Health, & Wellness",Free Snacks $730
intuit,INTU,United States,"Insurance, Health, & Wellness",Free Drinks $365
intuit,INTU,United States,"Insurance, Health, & Wellness",Gym On-Site $300
intuit,INTU,United States,"Insurance, Health, & Wellness",Health Insurance
intuit,INTU,United States,"Insurance, Health, & Wellness",Custom Work Station
intuit,INTU,United States,"Insurance, Health, & Wellness",On-Site Fitness Classes
intuit,INTU,United States,"Insurance, Health, & Wellness",Maternity Leave
intuit,INTU,United States,"Insurance, Health, & Wellness",Paternity Leave
intuit,INTU,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
intuit,INTU,United States,"Insurance, Health, & Wellness",Dental Insurance
intuit,INTU,United States,"Insurance, Health, & Wellness",Vision Insurance
intuit,INTU,United States,"Insurance, Health, & Wellness",On-Site Mother's Room
intuit,INTU,United States,"Insurance, Health, & Wellness",Gender Neutral Bathrooms
intuit,INTU,United States,"Insurance, Health, & Wellness",Pet Insurance
intuit,INTU,United States,"Insurance, Health, & Wellness",Sick Time
intuit,INTU,United States,"Insurance, Health, & Wellness",Life Insurance
intuit,INTU,United States,"Insurance, Health, & Wellness",Disability Insurance
intuit,INTU,United States,"Insurance, Health, & Wellness",Employee Assistance Program
intuit,INTU,United States,"Insurance, Health, & Wellness","Gym / Wellness Reimbursement $1,300"
intuit,INTU,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA) $750
intuit,INTU,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
intuit,INTU,United States,Home,On-Site Employee Mall
intuit,INTU,United States,Home,Phone Bill Reimbursement $600
intuit,INTU,United States,Home,Immigration Assistance
intuit,INTU,United States,Home,Company Phones
intuit,INTU,United States,Home,Relocation Bonus
intuit,INTU,United States,Home,Fertility Assistance
intuit,INTU,United States,Home,Adoption Assistance
intuit,INTU,United States,Home,Business Travel Insurance
intuit,INTU,United States,Home,Remote Work
intuit,INTU,United States,Home,Military Leave
intuit,INTU,United States,Financial & Retirement,Roth 401k
intuit,INTU,United States,Financial & Retirement,"401k $21,500"
intuit,INTU,United States,Financial & Retirement,Mega Backdoor Roth
intuit,INTU,United States,Financial & Retirement,Mega Backdoor Roth
intuit,INTU,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
intuit,INTU,United States,Financial & Retirement,Flexible Spending Account (FSA) $750
intuit,INTU,United States,Perks & Discounts,Employee Discount
intuit,INTU,United States,Perks & Discounts,"Employee Credit $1,000"
intuit,INTU,United States,Perks & Discounts,Tuition Reimbursement
intuit,INTU,United States,Perks & Discounts,Learning and Development
intuit,INTU,United States,Transportation,Company Shuttle
intuit,INTU,United States,Transportation,Regional transit system
intuit,INTU,United States,Transportation,Bikes on Campus
intuit,INTU,United States,Transportation,Transport allowance
intuit,INTU,United States,Other,Donation Match
intuit,INTU,United States,Other,Volunteer Time Off
intuit,INTU,United States,Other,Transgender Benefits
broadcom,AVGO,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
broadcom,AVGO,United States,"Insurance, Health, & Wellness",Employee Assistance Program
broadcom,AVGO,United States,"Insurance, Health, & Wellness",Health Insurance
broadcom,AVGO,United States,"Insurance, Health, & Wellness",Life Insurance
broadcom,AVGO,United States,"Insurance, Health, & Wellness",Vision Insurance
broadcom,AVGO,United States,"Insurance, Health, & Wellness",Sick Time
broadcom,AVGO,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
broadcom,AVGO,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA)
broadcom,AVGO,United States,Home,Phone Bill Reimbursement
broadcom,AVGO,United States,Home,Immigration Assistance
broadcom,AVGO,United States,Home,Company Phones
gilead-sciences,GILD,United States,"Insurance, Health, & Wellness",Disability Insurance
gilead-sciences,GILD,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
gilead-sciences,GILD,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA)
gilead-sciences,GILD,United States,"Insurance, Health, & Wellness",Health Insurance
gilead-sciences,GILD,United States,"Insurance, Health, & Wellness",Life Insurance
gilead-sciences,GILD,United States,"Insurance, Health, & Wellness",Dental Insurance
gilead-sciences,GILD,United States,"Insurance, Health, & Wellness",Vision Insurance
gilead-sciences,GILD,United States,"Insurance, Health, & Wellness",Sick Time
gilead-sciences,GILD,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
gilead-sciences,GILD,United States,"Insurance, Health, & Wellness",Employee Assistance Program
gilead-sciences,GILD,United States,"Insurance, Health, & Wellness",Gym On-Site $300
gilead-sciences,GILD,United States,"Insurance, Health, & Wellness",Free Breakfast $520
gilead-sciences,GILD,United States,"Insurance, Health, & Wellness",Free Snacks $730
gilead-sciences,GILD,United States,"Insurance, Health, & Wellness",Paternity Leave
gilead-sciences,GILD,United States,"Insurance, Health, & Wellness",Maternity Leave
gilead-sciences,GILD,United States,Home,Adoption Assistance
gilead-sciences,GILD,United States,Financial & Retirement,Roth 401k
gilead-sciences,GILD,United States,Financial & Retirement,Flexible Spending Account (FSA)
gilead-sciences,GILD,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
gilead-sciences,GILD,United States,Financial & Retirement,"401k $15,000"
gilead-sciences,GILD,United States,Perks & Discounts,Employee Discount
gilead-sciences,GILD,United States,Transportation,Company Shuttle
gilead-sciences,GILD,United States,Other,Back-up Care
shopify,SHOP,Canada,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
shopify,SHOP,Canada,"Insurance, Health, & Wellness",Dental Insurance
shopify,SHOP,Canada,"Insurance, Health, & Wellness",Employee Assistance Program
shopify,SHOP,Canada,"Insurance, Health, & Wellness",Health Insurance
shopify,SHOP,Canada,"Insurance, Health, & Wellness",Life Insurance
shopify,SHOP,Canada,"Insurance, Health, & Wellness",Paternity Leave
shopify,SHOP,Canada,"Insurance, Health, & Wellness",Sick Time
shopify,SHOP,Canada,"Insurance, Health, & Wellness",Custom Work Station
shopify,SHOP,Canada,"Insurance, Health, & Wellness",Gym / Wellness Reimbursement
shopify,SHOP,Canada,"Insurance, Health, & Wellness",Health Savings Account (HSA)
shopify,SHOP,Canada,"Insurance, Health, & Wellness",Maternity Leave
shopify,SHOP,Canada,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
shopify,SHOP,Canada,"Insurance, Health, & Wellness",Vision Insurance
shopify,SHOP,Canada,"Insurance, Health, & Wellness",Pet Insurance
shopify,SHOP,Canada,"Insurance, Health, & Wellness",Disability Insurance
shopify,SHOP,Canada,Home,Adoption Assistance
shopify,SHOP,Canada,Home,Company Phones
shopify,SHOP,Canada,Home,Business Travel Insurance
shopify,SHOP,Canada,Home,Fertility Assistance
shopify,SHOP,Canada,Home,Immigration Assistance
shopify,SHOP,Canada,Home,Phone Bill Reimbursement
shopify,SHOP,Canada,Home,Remote Work
shopify,SHOP,Canada,Financial & Retirement,Flexible Spending Account (FSA)
shopify,SHOP,Canada,Perks & Discounts,Learning and Development
shopify,SHOP,Canada,Perks & Discounts,Employee Discount
shopify,SHOP,Canada,Other,Pet Friendly Workplace
tesla,TSLA,United States,Unique To Tesla,Short Term Disability
tesla,TSLA,United States,Unique To Tesla,Long Term Disability
tesla,TSLA,United States,Unique To Tesla,Surrogacy Assistance
tesla,TSLA,United States,Unique To Tesla,Kindercare Discounts
tesla,TSLA,United States,"Insurance, Health, & Wellness",Gym Discount
tesla,TSLA,United States,"Insurance, Health, & Wellness",Health Insurance
tesla,TSLA,United States,"Insurance, Health, & Wellness",Dental Insurance
tesla,TSLA,United States,"Insurance, Health, & Wellness",Gym On-Site $300
tesla,TSLA,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA)
tesla,TSLA,United States,"Insurance, Health, & Wellness",On-Site Fitness Classes
tesla,TSLA,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
tesla,TSLA,United States,"Insurance, Health, & Wellness",Life Insurance
tesla,TSLA,United States,"Insurance, Health, & Wellness",Vision Insurance
tesla,TSLA,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
tesla,TSLA,United States,"Insurance, Health, & Wellness",Employee Assistance Program
tesla,TSLA,United States,"Insurance, Health, & Wellness",Paternity Leave
tesla,TSLA,United States,"Insurance, Health, & Wellness",Maternity Leave
tesla,TSLA,United States,"Insurance, Health, & Wellness",Disability Insurance
tesla,TSLA,United States,"Insurance, Health, & Wellness",Pet Insurance
tesla,TSLA,United States,Home,Phone Bill Reimbursement $600
tesla,TSLA,United States,Home,Fertility Assistance
tesla,TSLA,United States,Home,Adoption Assistance
tesla,TSLA,United States,Home,Business Travel Insurance
tesla,TSLA,United States,Home,Remote Work
tesla,TSLA,United States,Financial & Retirement,Roth 401k
tesla,TSLA,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
tesla,TSLA,United States,Financial & Retirement,Student Loan Repayment Plan
tesla,TSLA,United States,Financial & Retirement,"401k $5,100"
tesla,TSLA,United States,Financial & Retirement,Flexible Spending Account (FSA)
tesla,TSLA,United States,Perks & Discounts,Employee Discount
tesla,TSLA,United States,Transportation,Company Shuttle
tesla,TSLA,United States,Transportation,Transport allowance
palo alto networks,PANW,United States,Unique To Palo Alto Networks,Student Loan Resources
palo alto networks,PANW,United States,"Insurance, Health, & Wellness",Health Insurance
palo alto networks,PANW,United States,"Insurance, Health, & Wellness",Life Insurance
palo alto networks,PANW,United States,"Insurance, Health, & Wellness",On-Site Mother's Room
palo alto networks,PANW,United States,"Insurance, Health, & Wellness",Dental Insurance
palo alto networks,PANW,United States,"Insurance, Health, & Wellness",Free Drinks $365
palo alto networks,PANW,United States,"Insurance, Health, & Wellness",Free Snacks $730
palo alto networks,PANW,United States,"Insurance, Health, & Wellness",Gym On-Site $300
palo alto networks,PANW,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA) $750
palo alto networks,PANW,United States,"Insurance, Health, & Wellness",Maternity Leave
palo alto networks,PANW,United States,"Insurance, Health, & Wellness",Vision Insurance
palo alto networks,PANW,United States,"Insurance, Health, & Wellness","Gym / Wellness Reimbursement $1,000"
palo alto networks,PANW,United States,"Insurance, Health, & Wellness",On-Site Fitness Classes
palo alto networks,PANW,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
palo alto networks,PANW,United States,"Insurance, Health, & Wellness",Paternity Leave
palo alto networks,PANW,United States,"Insurance, Health, & Wellness",Employee Assistance Program
palo alto networks,PANW,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
palo alto networks,PANW,United States,"Insurance, Health, & Wellness",Disability Insurance
palo alto networks,PANW,United States,"Insurance, Health, & Wellness",Pet Insurance
palo alto networks,PANW,United States,Home,Business Travel Insurance
palo alto networks,PANW,United States,Home,On-Site Tire Replacement
palo alto networks,PANW,United States,Home,Immigration Assistance
palo alto networks,PANW,United States,Home,"Phone Bill Reimbursement $1,440"
palo alto networks,PANW,United States,Home,Adoption Assistance
palo alto networks,PANW,United States,Home,Military Leave
palo alto networks,PANW,United States,Home,Fertility Assistance
palo alto networks,PANW,United States,Home,Remote Work
palo alto networks,PANW,United States,Financial & Retirement,401k $500
palo alto networks,PANW,United States,Financial & Retirement,Mega Backdoor Roth
palo alto networks,PANW,United States,Financial & Retirement,Flexible Spending Account (FSA)
palo alto networks,PANW,United States,Financial & Retirement,Roth 401k
palo alto networks,PANW,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
palo alto networks,PANW,United States,Perks & Discounts,Employee Discount
palo alto networks,PANW,United States,Other,Donation Match
palo alto networks,PANW,United States,Other,Pet Friendly Workplace
palo alto networks,PANW,United States,Other,Child Care and Elder Care
palo alto networks,PANW,United States,Other,Legal Protection
palo alto networks,PANW,United States,Other,Auto and Home Insurance
verisk,VRSK,United States,"Insurance, Health, & Wellness",Health Insurance
verisk,VRSK,United States,"Insurance, Health, & Wellness",Dental Insurance
verisk,VRSK,United States,"Insurance, Health, & Wellness",Vision Insurance
verisk,VRSK,United States,"Insurance, Health, & Wellness",Life Insurance
verisk,VRSK,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA)
verisk,VRSK,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
verisk,VRSK,United States,"Insurance, Health, & Wellness",Disability Insurance
verisk,VRSK,United States,"Insurance, Health, & Wellness",Employee Assistance Program
verisk,VRSK,United States,"Insurance, Health, & Wellness",Maternity Leave
verisk,VRSK,United States,"Insurance, Health, & Wellness",Paternity Leave
verisk,VRSK,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
verisk,VRSK,United States,"Insurance, Health, & Wellness",Free Snacks $730
verisk,VRSK,United States,"Insurance, Health, & Wellness",Free Lunch
verisk,VRSK,United States,Home,Military Leave
verisk,VRSK,United States,Home,Remote Work
verisk,VRSK,United States,Financial & Retirement,Flexible Spending Account (FSA)
verisk,VRSK,United States,Financial & Retirement,401k
verisk,VRSK,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
verisk,VRSK,United States,Perks & Discounts,Employee Discount
verisk,VRSK,United States,Perks & Discounts,Learning and Development
verisk,VRSK,United States,Perks & Discounts,Tuition Reimbursement
verisk,VRSK,United States,Other,Donation Match
cisco,CSCO,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA) $800
cisco,CSCO,United States,"Insurance, Health, & Wellness",On-Site Fitness Classes
cisco,CSCO,United States,"Insurance, Health, & Wellness",On-Site Mother's Room
cisco,CSCO,United States,"Insurance, Health, & Wellness",Dental Insurance
cisco,CSCO,United States,"Insurance, Health, & Wellness",Free Breakfast $520
cisco,CSCO,United States,"Insurance, Health, & Wellness",Free Snacks $730
cisco,CSCO,United States,"Insurance, Health, & Wellness",Health Insurance
cisco,CSCO,United States,"Insurance, Health, & Wellness",Life Insurance
cisco,CSCO,United States,"Insurance, Health, & Wellness",On-Site Clinic
cisco,CSCO,United States,"Insurance, Health, & Wellness",Vision Insurance
cisco,CSCO,United States,"Insurance, Health, & Wellness",Gym Discount
cisco,CSCO,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
cisco,CSCO,United States,"Insurance, Health, & Wellness",Free Drinks $365
cisco,CSCO,United States,"Insurance, Health, & Wellness",Gym / Wellness Reimbursement
cisco,CSCO,United States,"Insurance, Health, & Wellness",Gym On-Site $300
cisco,CSCO,United States,"Insurance, Health, & Wellness",Sabbatical
cisco,CSCO,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
cisco,CSCO,United States,"Insurance, Health, & Wellness",Maternity Leave
cisco,CSCO,United States,"Insurance, Health, & Wellness",Paternity Leave
cisco,CSCO,United States,"Insurance, Health, & Wellness",Employee Assistance Program
cisco,CSCO,United States,"Insurance, Health, & Wellness","Free Lunch $2,600"
cisco,CSCO,United States,"Insurance, Health, & Wellness",Sick Time
cisco,CSCO,United States,"Insurance, Health, & Wellness",Disability Insurance
cisco,CSCO,United States,Home,Relocation Bonus
cisco,CSCO,United States,Home,Business Travel Insurance
cisco,CSCO,United States,Home,Immigration Assistance
cisco,CSCO,United States,Home,Adoption Assistance
cisco,CSCO,United States,Home,Surrogacy Assistance
cisco,CSCO,United States,Home,Fertility Assistance
cisco,CSCO,United States,Home,Company Phones
cisco,CSCO,United States,Home,Remote Work
cisco,CSCO,United States,Home,Military Leave
cisco,CSCO,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
cisco,CSCO,United States,Financial & Retirement,Flexible Spending Account (FSA)
cisco,CSCO,United States,Financial & Retirement,Roth 401k
cisco,CSCO,United States,Financial & Retirement,Mega Backdoor Roth
cisco,CSCO,United States,Financial & Retirement,"401k $5,400"
cisco,CSCO,United States,Perks & Discounts,Tuition Reimbursement
cisco,CSCO,United States,Perks & Discounts,Employee Discount
cisco,CSCO,United States,Perks & Discounts,Learning and Development
cisco,CSCO,United States,Transportation,Transport allowance
cisco,CSCO,United States,Transportation,Company Shuttle
cisco,CSCO,United States,Transportation,Regional transit system
cisco,CSCO,United States,Other,Pet Friendly Workplace
cisco,CSCO,United States,Other,Volunteer Time Off
cisco,CSCO,United States,Other,Donation Match
micron-technology,MU,United States,"Insurance, Health, & Wellness",Dental Insurance
micron-technology,MU,United States,"Insurance, Health, & Wellness",Employee Assistance Program
micron-technology,MU,United States,"Insurance, Health, & Wellness",Health Insurance
micron-technology,MU,United States,"Insurance, Health, & Wellness",Life Insurance
micron-technology,MU,United States,"Insurance, Health, & Wellness",On-Site Clinic
micron-technology,MU,United States,"Insurance, Health, & Wellness",On-Site Mother's Room
micron-technology,MU,United States,"Insurance, Health, & Wellness",Paternity Leave
micron-technology,MU,United States,"Insurance, Health, & Wellness",Disability Insurance
micron-technology,MU,United States,"Insurance, Health, & Wellness",Gym On-Site $300
micron-technology,MU,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA)
micron-technology,MU,United States,"Insurance, Health, & Wellness",Maternity Leave
micron-technology,MU,United States,"Insurance, Health, & Wellness",On-Site Fitness Classes
micron-technology,MU,United States,"Insurance, Health, & Wellness",Vision Insurance
micron-technology,MU,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
micron-technology,MU,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
micron-technology,MU,United States,"Insurance, Health, & Wellness",Free Breakfast
micron-technology,MU,United States,"Insurance, Health, & Wellness",Free Drinks $365
micron-technology,MU,United States,"Insurance, Health, & Wellness",Free Snacks $730
micron-technology,MU,United States,"Insurance, Health, & Wellness",Sabbatical
micron-technology,MU,United States,"Insurance, Health, & Wellness",Sick Time
micron-technology,MU,United States,Home,Relocation Bonus
micron-technology,MU,United States,Home,Immigration Assistance
micron-technology,MU,United States,Home,Fertility Assistance
micron-technology,MU,United States,Home,Military Leave
micron-technology,MU,United States,Home,Remote Work
micron-technology,MU,United States,Financial & Retirement,Flexible Spending Account (FSA)
micron-technology,MU,United States,Financial & Retirement,Roth 401k
micron-technology,MU,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
micron-technology,MU,United States,Financial & Retirement,"401k $6,000"
micron-technology,MU,United States,Perks & Discounts,Employee Discount
micron-technology,MU,United States,Perks & Discounts,Tuition Reimbursement
micron-technology,MU,United States,Transportation,Company Shuttle
micron-technology,MU,United States,Other,Donation Match
micron-technology,MU,United States,Other,Training and Education Programs
cognizant,CTSH,United States,"Insurance, Health, & Wellness",Sick Time
cognizant,CTSH,United States,"Insurance, Health, & Wellness",Dental Insurance
cognizant,CTSH,United States,"Insurance, Health, & Wellness",Health Insurance
cognizant,CTSH,United States,"Insurance, Health, & Wellness",Life Insurance
cognizant,CTSH,United States,"Insurance, Health, & Wellness",Vision Insurance
cognizant,CTSH,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA)
cognizant,CTSH,United States,"Insurance, Health, & Wellness",Disability Insurance
cognizant,CTSH,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
cognizant,CTSH,United States,"Insurance, Health, & Wellness",Employee Assistance Program
cognizant,CTSH,United States,"Insurance, Health, & Wellness",Paternity Leave
cognizant,CTSH,United States,"Insurance, Health, & Wellness",Maternity Leave
cognizant,CTSH,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
cognizant,CTSH,United States,Home,Fertility Assistance
cognizant,CTSH,United States,Home,Immigration Assistance
cognizant,CTSH,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
cognizant,CTSH,United States,Financial & Retirement,"401k $3,600"
cognizant,CTSH,United States,Financial & Retirement,Roth 401k
cognizant,CTSH,United States,Perks & Discounts,Employee Discount
cognizant,CTSH,United States,Perks & Discounts,Learning and Development
cognizant,CTSH,United States,Other,Volunteer Time Off
autodesk,ADSK,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
autodesk,ADSK,United States,"Insurance, Health, & Wellness",Employee Assistance Program
autodesk,ADSK,United States,"Insurance, Health, & Wellness",Health Insurance
autodesk,ADSK,United States,"Insurance, Health, & Wellness",Life Insurance
autodesk,ADSK,United States,"Insurance, Health, & Wellness",On-Site Mother's Room
autodesk,ADSK,United States,"Insurance, Health, & Wellness",Paternity Leave
autodesk,ADSK,United States,"Insurance, Health, & Wellness",Vision Insurance
autodesk,ADSK,United States,"Insurance, Health, & Wellness","Gym / Wellness Reimbursement $1,000"
autodesk,ADSK,United States,"Insurance, Health, & Wellness",Gym On-Site $300
autodesk,ADSK,United States,"Insurance, Health, & Wellness",Maternity Leave
autodesk,ADSK,United States,"Insurance, Health, & Wellness",On-Site Fitness Classes
autodesk,ADSK,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
autodesk,ADSK,United States,"Insurance, Health, & Wellness",Sick Time
autodesk,ADSK,United States,"Insurance, Health, & Wellness",Custom Work Station
autodesk,ADSK,United States,"Insurance, Health, & Wellness",Dental Insurance
autodesk,ADSK,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA) $750
autodesk,ADSK,United States,"Insurance, Health, & Wellness",Disability Insurance
autodesk,ADSK,United States,"Insurance, Health, & Wellness",Sabbatical
autodesk,ADSK,United States,"Insurance, Health, & Wellness",Pet Insurance
autodesk,ADSK,United States,Home,Bereavement Leave
autodesk,ADSK,United States,Home,Company Phones
autodesk,ADSK,United States,Home,Business Travel Insurance
autodesk,ADSK,United States,Home,Fertility Assistance
autodesk,ADSK,United States,Home,Adoption Assistance
autodesk,ADSK,United States,Home,Remote Work
autodesk,ADSK,United States,Home,Military Leave
autodesk,ADSK,United States,Financial & Retirement,Roth 401k
autodesk,ADSK,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
autodesk,ADSK,United States,Financial & Retirement,Flexible Spending Account (FSA)
autodesk,ADSK,United States,Financial & Retirement,Mega Backdoor Roth
autodesk,ADSK,United States,Financial & Retirement,"401k $4,500"
autodesk,ADSK,United States,Perks & Discounts,Employee Discount
autodesk,ADSK,United States,Perks & Discounts,Tuition Reimbursement
autodesk,ADSK,United States,Perks & Discounts,Learning and Development
autodesk,ADSK,United States,Transportation,Regional transit system
autodesk,ADSK,United States,Other,Volunteer Time Off
autodesk,ADSK,United States,Other,Auto & Home Insurance
autodesk,ADSK,United States,Other,Donation Match
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",Gender Neutral Bathrooms
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",Vision Insurance
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA) $500
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",Maternity Leave
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",Paternity Leave
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",Health Insurance
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",Gym Discount
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",On-Site Mother's Room
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",Dental Insurance
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",Gym On-Site $300
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",Gym / Wellness Reimbursement
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",Employee Assistance Program
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",Free Snacks $730
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",Pet Insurance
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",Disability Insurance
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",Life Insurance
t-mobile,TMUS,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
t-mobile,TMUS,United States,Home,Immigration Assistance
t-mobile,TMUS,United States,Home,Remote Work
t-mobile,TMUS,United States,Home,Fertility Assistance
t-mobile,TMUS,United States,Home,Adoption Assistance
t-mobile,TMUS,United States,Home,Business Travel Insurance
t-mobile,TMUS,United States,Home,Military Leave
t-mobile,TMUS,United States,Financial & Retirement,Roth 401k
t-mobile,TMUS,United States,Financial & Retirement,Employee Stock Purchase Program (ESPP)
t-mobile,TMUS,United States,Financial & Retirement,Flexible Spending Account (FSA)
t-mobile,TMUS,United States,Financial & Retirement,"401k $4,800"
t-mobile,TMUS,United States,Perks & Discounts,Tuition Reimbursement
t-mobile,TMUS,United States,Perks & Discounts,Employee Discount
t-mobile,TMUS,United States,Transportation,Company Shuttle
t-mobile,TMUS,United States,Other,Donation Match
t-mobile,TMUS,United States,Other,Volunteer Time Off
t-mobile,TMUS,United States,Other,Employee Referral Program
t-mobile,TMUS,United States,Other,Autism coverage
t-mobile,TMUS,United States,Other,Gender-affirming services
t-mobile,TMUS,United States,Other,LiveMagenta life coach
adp,ADP,United States,"Insurance, Health, & Wellness",Dental Insurance
adp,ADP,United States,"Insurance, Health, & Wellness",Vision Insurance
adp,ADP,United States,"Insurance, Health, & Wellness",On-Site Clinic
adp,ADP,United States,"Insurance, Health, & Wellness",Employee Assistance Program
adp,ADP,United States,"Insurance, Health, & Wellness",Health Insurance
adp,ADP,United States,"Insurance, Health, & Wellness",Disability Insurance
adp,ADP,United States,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance
adp,ADP,United States,"Insurance, Health, & Wellness",Life Insurance
adp,ADP,United States,"Insurance, Health, & Wellness",Pet Insurance
adp,ADP,United States,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days)
adp,ADP,United States,"Insurance, Health, & Wellness",Maternity Leave
adp,ADP,United States,"Insurance, Health, & Wellness",Paternity Leave
adp,ADP,United States,Home,Adoption Assistance
adp,ADP,United States,Home,Fertility Assistance
adp,ADP,United States,Home,Surrogacy Assistance
adp,ADP,United States,Home,Military Leave
adp,ADP,United States,Financial & Retirement,Flexible Spending Account (FSA)
adp,ADP,United States,Financial & Retirement,Student Loan Repayment Plan
adp,ADP,United States,Financial & Retirement,"401k $7,200"
adp,ADP,United States,Other,Tobacco Surcharge
adp,ADP,United States,Other,Personal Accident Insurance
amd,AMD,United States,"Insurance, Health, & Wellness",Employee Assistance Program
amd,AMD,United States,"Insurance, Health, & Wellness",Health Insurance
amd,AMD,United States,"Insurance, Health, & Wellness",Custom Work Station
amd,AMD,United States,"Insurance, Health, & Wellness",Gym / Wellness Reimbursement $600
amd,AMD,United States,"Insurance, Health, & Wellness",Gym On-Site $300
amd,AMD,United States,"Insurance, Health, & Wellness",Health Savings Account (HSA)
amd,AMD,United States,"Insurance, Health, & Wellness",On-Site Fitness Classes
